Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-
D02,3056,,,,1,1006.134827,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,20122.69727,,,1026.96228,985.6466675,17455,9611,7844,,,,,,,,,967.5810547,,,13.27383512,13.26140567,,,,,,,,,,,,7440.360865,555.5334514,4346.428683,,,,,1016.718018,995.6400146,,,,,,,,,,,,,No,0,0,0,0
D03,3064,,,,1,735.2246094,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,14704.49219,,,751.6506348,719.010376,18124,8022,10102,,,,,,,,,967.5810547,,,10.06161868,13.16361429,,,,,,,,,,,,7280.956568,549.9209494,3529.195267,,,,,743.5784302,726.9259644,,,,,,,,,,,,,No,0,0,0,0
D04,3064,,,,1,730.194458,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,14603.88867,,,746.5001221,714.0975342,18225,8026,10199,,,,,,,,,967.5810547,,,10.34948743,13.63922971,,,,,,,,,,,,7067.209384,533.748637,3410.980788,,,,,738.4872437,721.9559326,,,,,,,,,,,,,No,0,0,0,0
D05,3072,,,,1,1001.668335,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,20033.36719,,,1022.646667,981.0341187,17096,9386,7710,,,,,,,,,967.5810547,,,9.775494021,12.09022563,,,,,,,,,,,,7087.217733,537.8805172,4133.580044,,,,,1012.32782,991.0983887,,,,,,,,,,,,,No,0,0,0,0
D06,3072,,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.2610434,0,14438,0,14438,,,,,,,,,967.5810547,,,,8.533779418,,,,,,,,,,,,,718.6556286,718.6556286,,,,,0.119275115,0,,,,,,,,,,,,,No,0,0,0,0
E01,3057,,,,1,823.951355,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,16479.02734,,,844.0950317,804.1252441,14083,6768,7315,,,,,,,,,967.5810547,,,10.95128946,13.94722148,,,,,,,,,,,,7080.634028,531.0106256,3678.624855,,,,,834.1884155,813.7969971,,,,,,,,,,,,,No,0,0,0,0
E02,3057,,,,1,822.6073608,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,16452.14648,,,842.15271,803.361084,14918,7161,7757,,,,,,,,,967.5810547,,,10.91281311,13.45330862,,,,,,,,,,,,7065.547816,539.4433257,3672.130968,,,,,832.5415649,812.7510986,,,,,,,,,,,,,No,0,0,0,0
E03,3065,,,,1,198.7629547,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3975.259033,,,206.8248749,190.7523651,16112,2355,13757,,,,,,,,,967.5810547,,,9.514271977,13.5961213,,,,,,,,,,,,6917.261222,543.7449654,1475.325823,,,,,202.8697205,194.6695557,,,,,,,,,,,,,No,0,0,0,0
E04,3065,,,,1,186.9104004,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3738.208008,,,194.3926392,179.4723969,17497,2416,15081,,,,,,,,,967.5810547,,,10.1656443,13.68472383,,,,,,,,,,,,6829.968573,538.7011937,1407.404514,,,,,190.7223053,183.1100006,,,,,,,,,,,,,No,0,0,0,0
E05,3073,,,,1,1152.422974,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,23048.45898,,,1175.470337,1129.790405,17478,10486,6992,,,,,,,,,967.5810547,,,12.39833685,12.8600112,,,,,,,,,,,,7311.918799,550.7190949,4607.129445,,,,,1164.129028,1140.824829,,,,,,,,,,,,,No,0,0,0,0
